DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,109,45,927,1,156,10.74104781562237,19.72733675291733,125.5316154314603
20240728,80,45,366,15,901,31.661823499007347,64.38710173751575,804.9510747634769
20240728,71,45,427,8,366,50.715535541773036,36.39561557533587,278.8888488828911
20240728,412,45,68,10,705,73.31146638476586,42.210537983831166,589.477995631403
20240728,554,45,917,8,140,5.291716470405594,13.921774924346638,120.78650860524777
20240728,236,45,503,1,841,115.40618401910473,112.96093901071012,612.6328769701852
20240728,920,45,101,3,487,63.57204938155445,69.11729042379243,354.3106601946531
20240728,819,45,772,8,303,42.31642350802025,40.32998850050747,220.3535879914723
20240728,180,45,285,9,552,57.287614674021604,78.25532156558926,416.45706376038913
20240728,274,45,317,17,476,25.58635928492421,63.61548280920554,386.79815790587026
20240728,601,45,363,17,584,13.862109505286076,40.814905876549616,529.3229846181644
20240728,44,45,981,17,871,21.01972235064652,71.77013049412025,778.2101471552332
20240728,323,45,482,9,578,65.05516182854072,78.5399215133316,434.40491665812766
20240728,750,45,145,17,453,12.397854101380203,44.76128489838773,395.84086100023205
20240728,242,45,5,3,229,34.040386198711296,23.117465844024448,171.84214795726427
20240728,312,45,808,19,335,26.12462100346686,35.254967802694246,273.6204111938389
20240728,682,45,558,1,264,14.553234674645827,27.968411017092457,221.47835430826171
20240728,478,45,537,4,697,24.683279854480325,39.40644113019348,632.9102790153262
20240728,960,45,988,3,593,58.79968464911416,75.6753752084614,458.52494014242444
20240728,723,45,679,11,790,54.22416771407772,43.697432298677406,692.0783999872449
20240728,178,45,363,19,977,104.81912413728018,66.542182269868,805.6386935928518
20240728,639,45,739,12,529,45.5530194013654,55.07175736400026,428.37522323463435
20240728,706,45,882,13,518,28.693956157640038,58.20411412967853,431.10192971268145
20240728,720,45,859,5,972,77.8435669688097,73.0502536300379,821.1061794011524
20240728,294,45,875,16,901,95.56846828996161,61.61212173766521,743.8194099723731
20240728,107,45,938,4,533,14.919717440108004,31.42722118357461,486.6530613763174
20240728,457,45,332,19,147,6.593202716909269,19.2907166733161,121.11608060977463
20240728,833,45,460,9,400,21.63907799007429,27.821733017612637,350.5391889923131
20240728,1,45,231,20,632,70.57169583851531,75.08381084965184,486.3444933118328
