DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,535,13,306,1,468,25.835257830196525,67.17678753228208,374.9879546375214
20240728,889,13,935,5,387,33.42978200629119,45.92224052081589,307.64797747289293
20240728,200,13,315,14,940,139.46319499160043,139.10580168710166,661.4310033212979
20240728,923,13,354,1,891,66.51152879539369,114.16423931664333,710.3242318879629
20240728,329,13,936,18,696,82.7025930179392,94.62656850759262,518.6708384744682
20240728,414,13,437,17,482,12.773148809103603,58.47312315621727,410.7537280346791
20240728,529,13,363,5,501,11.05799189063287,30.6570868566439,459.2849212527232
20240728,341,13,432,9,646,96.82140848564788,55.49705205453968,493.6815394598124
20240728,875,13,272,14,590,60.98449237759263,64.3652252323538,464.6502823900536
20240728,517,13,448,11,785,18.975887462103866,79.72030292978792,686.3038096081082
20240728,393,13,244,9,371,54.53011185352688,35.05917073228768,281.41071741418546
20240728,1000,13,513,16,171,25.293676761761088,21.772365744505848,123.93395749373306
20240728,351,13,764,9,362,35.18687066171608,47.07058738042562,279.7425419578583
20240728,861,13,564,2,797,89.09525883264361,72.48339117215073,635.4213499952057
20240728,479,13,670,10,319,37.91904607852112,21.470479311588853,259.61047460989005
20240728,790,13,839,7,678,26.5933274675367,93.41312808251917,557.9935444499441
20240728,944,13,304,10,880,95.64927904598787,70.78334486441562,713.5673760895966
20240728,408,13,95,13,715,41.92531173420709,87.02260310112186,586.0520851646711
20240728,418,13,242,5,389,15.159978519057315,26.004895030329592,347.8351264506131
20240728,957,13,344,5,562,13.843720910136541,45.99151273691444,502.164766352949
20240728,764,13,921,5,747,36.229652664417905,72.86751682462204,637.90283051096
20240728,435,13,278,5,582,82.2152278336595,31.74174529599048,468.04302687035
20240728,390,13,657,15,210,17.941011283274328,13.627159491109905,178.43182922561576
20240728,958,13,45,1,930,132.78991672957198,64.44092959684309,732.7691536735849
20240728,196,13,317,6,876,118.92983740434292,47.966796683517906,709.1033659121392
20240728,853,13,1,1,477,61.24030139314076,56.0729907886281,359.6867078182311
20240728,723,13,970,19,353,27.3165002138801,31.48426945295955,294.19923033316036
20240728,9,13,254,8,711,74.343991968543,52.01021973273681,584.6457882987202
20240728,29,13,962,3,935,20.6382011644233,50.96495164173326,863.3968471938434
20240728,296,13,328,2,780,45.75958690016149,42.26510042772552,691.975312672113
20240728,810,13,740,3,899,45.08532933252611,65.92038595006704,787.9942847174068
20240728,239,13,45,7,777,54.862823922752206,75.83015385564374,646.307022221604
20240728,281,13,178,17,608,67.14333706813079,41.411583076230805,499.44507985563837
20240728,910,13,699,18,652,38.3655900496428,78.58482671749589,535.0495832328613
20240728,574,13,535,2,160,18.40809465681351,11.526731376625346,130.06517396656113
20240728,653,13,604,17,169,18.765300222629293,20.715175025148678,129.51952475222203
20240728,444,13,455,4,576,74.74668486696442,65.88771813795223,435.36559699508337
20240728,363,13,231,18,754,46.39255096644313,58.403556169096554,649.2038928644603
20240728,279,13,800,20,845,77.4085683675873,126.30357162345528,641.2878600089574
20240728,356,13,777,20,944,92.77965379253028,103.65750778732944,747.5628384201402
20240728,996,13,742,8,959,38.48634028382698,56.705293820124865,863.8083658960481
20240728,907,13,799,3,849,95.22152369357063,70.03929455165144,683.739181754778
20240728,234,13,866,9,692,42.55190626080276,43.21828955132991,606.2298041878673
20240728,771,13,232,7,334,14.781630741213476,26.155635348834807,293.0627339099517
20240728,174,13,425,7,212,14.77870876768561,14.465674099006394,182.755617133308
20240728,398,13,67,15,704,72.5869764611278,38.13443933284302,593.2785842060291
20240728,818,13,619,9,755,38.89795352963371,60.235960552967555,655.8660859173988
20240728,236,13,191,18,681,49.621932948779616,38.53148423605544,592.846582815165
20240728,597,13,492,19,935,119.27164422315553,107.38436155371599,708.3439942231284
20240728,617,13,476,2,722,14.992677456859452,38.68820278613616,668.3191197570044
20240728,102,13,416,5,238,10.759401925450854,17.335188177326003,209.90540989722314
20240728,321,13,121,11,708,80.39140888761975,67.18384377275481,560.4247473396255
20240728,669,13,198,11,636,83.45362481932455,84.90308093179277,467.6432942488827
20240728,621,13,598,2,322,47.68535547488418,42.88079632376692,231.4338482013489
20240728,451,13,120,6,448,42.09261329105932,59.31419134206567,346.593195366875
20240728,980,13,755,7,955,111.94285374994149,138.15606966548935,704.9010765845692
20240728,926,13,738,4,984,126.51241744664917,104.64236170580186,752.845220847549
20240728,186,13,520,10,222,4.502418840407864,20.59805480710665,196.89952635248548
20240728,753,13,629,13,670,91.48114873451883,53.811449268342535,524.7074019971386
20240728,915,13,422,12,749,35.94940429719844,60.51749803993422,652.5330976628674
20240728,578,13,185,12,807,46.78703355838459,68.42270421270781,691.7902622289076
20240728,303,13,625,17,446,37.30007597723718,64.32438741087874,344.37553661188406
20240728,44,13,107,16,556,68.51446199362717,35.50290236354151,451.9826356428313
