DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,749,73,224,10,890,44.3691517810125,55.49734906651329,790.1334991524742
20240728,592,73,739,7,794,58.91026810972148,85.92133783346829,649.1683940568103
20240728,391,73,824,11,160,22.99624080435839,19.58130545387765,117.42245374176396
20240728,999,73,136,10,277,20.665417293155826,34.24586595071034,222.08871675613383
20240728,820,73,645,17,378,13.75406396611498,35.1528966238166,329.0930394100684
20240728,161,73,906,6,245,8.786996745346734,25.40100090411533,210.81200235053794
20240728,872,73,327,15,459,39.10097619865093,58.63342584845324,361.26559795289586
20240728,715,73,997,7,598,77.16893863364089,42.87209599374513,477.958965372614
20240728,722,73,95,6,198,23.060433703281415,22.86618786583673,152.07337843088186
20240728,237,73,650,20,658,25.37139777666309,37.63773446668809,594.9908677566489
20240728,326,73,66,1,244,17.47932022393371,12.989386178183729,213.53129359788255
20240728,922,73,362,7,436,56.28263875375502,28.399853542400805,351.31750770384417
20240728,812,73,740,2,482,69.55375659951004,55.323743726719584,357.1224996737704
20240728,283,73,306,16,349,34.157052467239254,45.16728678775546,269.6756607450053
20240728,681,73,84,18,480,16.46017987533973,47.68693551001071,415.85288461464955
20240728,598,73,483,18,435,52.77921355086464,52.6707805806934,329.550005868442
20240728,109,73,985,1,707,57.74176713551367,58.42171147685623,590.8365213876301
20240728,815,73,223,9,265,8.106336586660218,33.25739843670743,223.63626497663233
20240728,232,73,181,15,859,73.0096987231663,109.97168994416003,676.0186113326737
20240728,191,73,178,10,721,31.508489448714002,100.54082059124067,588.9506899600453
20240728,309,73,314,18,407,25.080742044208893,23.92176766378649,357.9974902920046
20240728,718,73,417,16,313,30.33541376305765,17.026721998387455,265.6378642385549
20240728,526,73,314,15,815,116.50835503307661,110.31804890397413,588.1735960629493
20240728,233,73,667,14,922,105.40110230584148,87.58278355187815,729.0161141422803
20240728,578,73,642,1,212,21.502657945107497,26.355761281504297,164.1415807733882
20240728,658,73,288,5,752,64.75323914328216,89.18654109767587,598.060219759042
20240728,771,73,67,1,574,18.35591388693195,52.700210499428174,502.9438756136399
20240728,139,73,199,5,906,26.620469461686966,115.29211635578154,764.0874141825315
20240728,631,73,790,7,982,27.527560300945364,69.57999640521463,884.89244329384
20240728,976,73,723,10,103,14.025806031295456,9.938826423658139,79.0353675450464
20240728,230,73,877,3,294,16.57176043517361,26.734254101693264,250.69398546313312
20240728,440,73,7,13,221,10.511985527496313,20.06357698291332,190.42443748959036
20240728,629,73,744,20,497,25.907126815087686,48.133220476153674,422.95965270875865
20240728,274,73,511,2,898,82.40232808790066,54.8093718503643,760.7883000617351
20240728,959,73,630,7,885,26.91751297333882,54.57548762658043,803.5069994000808
20240728,382,73,247,4,288,5.87421536583729,37.54528842857173,244.58049620559098
20240728,103,73,421,2,524,60.341989643861034,38.20882015817556,425.4491901979634
20240728,911,73,609,18,677,19.172199346496402,85.49563212924731,572.3321685242563
20240728,62,73,996,8,350,45.2516867877869,32.4720456079167,272.27626760429644
20240728,299,73,913,12,589,75.6622982514602,40.30475584619883,473.032945902341
20240728,519,73,464,20,901,55.65494526470427,88.1513362973781,757.1937184379176
20240728,147,73,155,17,962,137.7262953864919,94.41395756650898,729.8597470469991
20240728,473,73,601,13,469,40.11741957763083,54.328414891269226,374.55416553109995
20240728,210,73,230,18,842,41.02912149297693,122.69945651152482,678.2714219954983
20240728,741,73,492,2,250,16.43323716832543,35.55186751671638,198.0148953149582
20240728,252,73,936,13,347,34.237997664560716,46.933377306081695,265.82862502935757
20240728,595,73,848,5,720,89.24990032444427,62.72704273798895,568.0230569375667
20240728,213,73,924,15,780,97.58478232895682,99.77676707994249,582.6384505911008
20240728,521,73,167,13,454,15.926801733166121,61.28074185772662,376.7924564091073
20240728,709,73,221,10,606,41.78679448877682,59.98021408638186,504.2329914248413
20240728,502,73,953,19,177,12.418738561107824,25.384110240379467,139.1971511985127
20240728,483,73,848,19,876,125.21270517864392,53.26324601518545,697.5240488061706
20240728,472,73,962,10,304,30.892000334020643,28.561382237876813,244.54661742810254
20240728,377,73,258,12,481,60.17991563594292,61.65141576408069,359.1686685999764
20240728,966,73,806,6,821,74.00411955227653,61.406627210526736,685.5892532371968
20240728,777,73,232,1,948,101.72609556304748,123.09514228490318,723.1787621520493
20240728,125,73,753,7,383,18.15029703653542,22.706145746385154,342.14355721707943
20240728,792,73,860,13,391,41.536095535364396,38.344499825820016,311.1194046388156
20240728,152,73,479,9,586,62.1512478608084,45.78104534007792,478.0677067991137
20240728,668,73,483,7,819,102.44493798565784,90.57456719378585,625.9804948205563
20240728,191,73,502,10,269,17.54927759121928,35.34289678049265,216.10782562828808
20240728,784,73,480,19,429,56.85469658549717,40.7136525993346,331.4316508151682
20240728,423,73,283,3,524,26.37331747181142,69.0697947325803,428.5568877956083
20240728,33,73,848,6,987,32.64446762180924,88.09617590987291,866.2593564683178
