DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,99,99,230,17,487,32.418276945699574,70.2498900555953,384.3318329987051
20240728,580,99,671,7,934,124.44996761303494,48.845122651616855,760.7049097353482
20240728,962,99,705,10,643,76.546938295415,73.50088200267305,492.952179701912
20240728,873,99,386,4,543,16.16971158406777,38.075392037185786,488.7548963787464
20240728,60,99,409,11,596,84.12371370055467,85.45045011340773,426.4258361860376
20240728,593,99,818,6,819,114.85496441828454,117.6308807483212,586.5141548333943
20240728,216,99,971,9,197,20.44400571556911,25.789432810561095,150.76656147386979
20240728,53,99,174,11,739,46.2603082746713,104.83974436174675,587.899947363582
20240728,127,99,634,13,567,31.11539577906781,81.93416653278551,453.9504376881467
20240728,591,99,171,9,240,32.829719057638414,27.908606112716033,179.26167482964556
20240728,906,99,67,9,575,23.07405316644248,51.18416024809558,500.7417865854619
20240728,719,99,62,11,838,112.4827220902572,54.667194254646716,670.8500836550961
20240728,912,99,856,3,869,74.26873783521637,116.94375224648776,677.7875099182959
20240728,778,99,157,12,1000,106.20108543267219,138.1728076045043,755.6261069628235
20240728,797,99,972,19,105,6.704508249481604,13.04617116672694,85.24932058379146
20240728,549,99,272,13,319,8.691662477236902,31.196836312118176,279.1115012106449
20240728,555,99,657,5,737,26.408833060775255,92.09209596593675,618.499070973288
20240728,397,99,158,13,276,13.567276521953564,15.136984858841021,247.29573861920542
20240728,518,99,664,1,886,37.33193508473443,118.97422374190741,729.6938411733581
20240728,797,99,49,19,218,23.90850525937651,29.734757904392083,164.3567368362314
20240728,410,99,657,12,555,52.32297291005455,81.56456652824117,421.11246056170427
20240728,408,99,330,7,977,63.67853076949889,138.54017492856374,774.7812943019374
20240728,39,99,380,17,315,47.06188641531462,23.830194777136175,244.1079188075492
20240728,995,99,947,1,886,121.57910440837868,53.11178974216469,711.3091058494566
20240728,78,99,546,14,420,50.26179534900483,21.815036292074797,347.9231683589204
20240728,128,99,572,14,866,105.87798993586803,52.266917119845544,707.8550929442864
20240728,619,99,766,9,939,42.16044439415632,109.27121716292686,787.5683384429168
20240728,259,99,35,7,389,13.679631178783394,53.771214080299494,321.5491547409171
20240728,621,99,74,6,474,15.205481490065072,43.290804666026034,415.5037138439089
20240728,757,99,852,1,832,110.06926619453608,88.11086227156635,633.8198715338976
20240728,649,99,674,14,548,28.558129412935095,65.13428126296584,454.30758932409907
20240728,820,99,127,17,136,10.154338470632394,9.246661951968752,116.59899957739886
20240728,220,99,364,17,875,38.41564020886975,53.560011393926054,783.0243483972042
20240728,93,99,881,17,103,7.103359494612354,15.176874528822237,80.71976597656541
20240728,511,99,682,13,398,9.892349449418997,38.45365561603902,349.65399493454197
20240728,412,99,129,15,690,101.02520707491976,78.48597541199014,510.4888175130901
20240728,802,99,347,3,235,21.508370294385674,19.73814203145145,193.75348767416287
20240728,620,99,3,6,970,78.97963973668215,134.4292755603274,756.5910847029904
20240728,116,99,843,5,883,123.25452939453157,49.57991709863445,710.1655535068339
20240728,138,99,248,11,731,46.49839366904821,76.42036575383148,608.0812405771203
20240728,814,99,327,5,121,11.029940049288316,12.532598576829674,97.437461373882
20240728,425,99,437,15,911,78.22591947822545,68.64277218124562,764.1313083405289
20240728,308,99,874,1,243,23.642768239599018,27.92187529953787,191.43535646086312
20240728,863,99,383,3,924,135.6622214090803,48.55988729263109,739.7778912982886
20240728,628,99,389,3,621,18.352812067371865,79.40776527522323,523.2394226574049
20240728,672,99,113,11,609,71.77825777693354,47.269053114233,489.95268910883345
20240728,98,99,488,20,607,88.37651225506916,67.9541372243995,450.66935052053134
20240728,527,99,435,1,338,39.02201839325976,30.923238998955373,268.0547426077849
20240728,386,99,859,5,337,42.298647730803054,41.63197403238645,253.0693782368105
20240728,850,99,275,20,901,22.211802131613602,62.29025955848442,816.497938309902
20240728,616,99,910,18,830,77.12124637820612,121.18166208094246,631.6970915408515
20240728,541,99,444,14,243,31.016785980669145,18.193874648848414,193.78933937048242
20240728,222,99,664,17,976,124.7066234669321,87.27812980023158,764.0152467328363
20240728,182,99,710,14,211,12.366382313191231,29.24292906364088,169.39068862316788
20240728,940,99,777,8,152,21.883815272326817,19.178326054762,110.93785867291118
