DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,846,55,582,19,699,86.54605054853637,75.71301320140827,536.7409362500554
20240728,523,55,155,14,308,25.027575548932212,26.17529204177231,256.7971324092955
20240728,790,55,891,7,385,29.215830363064907,21.763700006357805,334.0204696305773
20240728,822,55,703,2,179,15.078597858419574,11.314286536359226,152.6071156052212
20240728,909,55,891,7,495,73.68384230386403,36.9352210275564,384.3809366685796
20240728,998,55,517,3,552,69.43337545900417,29.516593057336877,453.0500314836589
20240728,269,55,401,15,665,13.627458963244996,47.06279290283466,604.3097481339204
20240728,377,55,831,14,660,59.91112790812123,84.33753492373195,515.7513371681468
20240728,382,55,662,5,529,69.81781913487367,49.98869285353863,409.1934880115877
20240728,998,55,612,20,327,44.054455755819774,47.2199987552526,235.72554548892762
20240728,234,55,325,16,188,14.558093879930446,18.88329808679839,154.55860803327116
20240728,901,55,457,15,292,14.996470525374619,20.116060925796617,256.8874685488288
20240728,622,55,112,20,877,89.47933086263423,54.20210230691927,733.3185668304466
20240728,23,55,520,15,604,74.32236430922694,33.4987382475739,496.17889744319916
20240728,731,55,518,20,449,24.677970840223647,32.42941900992048,391.89261014985584
20240728,485,55,877,11,548,11.852136103571203,55.68366659454081,480.464197301888
20240728,601,55,987,18,350,26.307573463668984,30.25583184963313,293.4365946866979
20240728,172,55,517,17,420,21.269986938975713,23.300656472976577,375.4293565880477
20240728,86,55,182,7,598,82.25759494961288,67.65050863883965,448.09189641154745
20240728,820,55,149,16,987,23.408550990254923,80.45327518062676,883.1381738291183
20240728,425,55,9,2,359,14.680859958842355,42.16248521270439,302.15665482845327
20240728,164,55,574,12,368,8.493582583867607,30.757241487279156,328.7491759288532
20240728,183,55,753,18,975,75.5961980078473,126.83190122643812,772.5719007657146
20240728,886,55,395,7,937,124.83938280932055,139.70193882999047,672.458678360689
20240728,488,55,68,3,126,18.56189239604011,10.930489907087715,96.50761769687217
20240728,609,55,336,8,158,11.969005118861809,10.8177413500491,135.2132535310891
20240728,875,55,641,12,899,121.36074668701431,130.11025756874216,647.5289957442435
20240728,222,55,515,2,449,35.216524924566045,50.58604791405078,363.1974271613832
20240728,442,55,945,16,518,60.523806290377685,55.0363250756222,402.4398686340001
20240728,368,55,461,16,698,45.82333936064362,59.90507317846257,592.2715874608938
20240728,176,55,502,11,846,32.885745235091,98.84298103499856,714.2712737299105
20240728,346,55,991,11,761,90.89056342549861,49.50687762657192,620.6025589479295
20240728,19,55,962,18,943,53.09912025183209,59.914882181140825,829.9859975670271
20240728,827,55,471,10,952,29.881267146348176,94.18541340260805,827.9333194510438
20240728,940,55,912,5,669,44.95254275468529,63.051266942285764,560.9961903030289
20240728,185,55,185,5,255,8.17027460874115,33.39787300138132,213.43185238987752
20240728,316,55,148,16,627,88.35526055397797,71.80919063481646,466.83554881120557
20240728,569,55,729,7,501,22.58613949794542,53.546660202639494,424.8672002994151
20240728,263,55,891,13,164,18.400444156919615,18.97078203269762,126.62877381038277
20240728,448,55,886,10,157,22.49538329857275,18.78376650525786,115.7208501961694
20240728,789,55,374,14,767,86.30593967354994,107.1813713315849,573.5126889948651
20240728,634,55,242,10,615,22.10198794770599,82.55110372361108,510.34690832868296
20240728,11,55,459,2,580,30.797359587731204,39.414551660816464,509.78808875145234
20240728,465,55,147,20,762,86.58901210935342,40.55799602781382,634.8529918628328
20240728,94,55,629,15,141,8.255264664034062,9.592373576092927,123.152361759873
20240728,563,55,702,20,793,79.82603754748543,56.797603765392864,656.3763586871216
20240728,839,55,52,10,996,21.097441101125796,63.237476012402446,911.6650828864717
20240728,322,55,986,14,562,83.81025204478391,81.32114417831727,396.8686037768988
20240728,698,55,60,2,976,116.83368718632956,97.49572018971561,761.6705926239548
20240728,183,55,392,19,162,8.656241854415345,9.581875487164293,143.76188265842035
20240728,603,55,508,3,481,16.550549759240944,37.049197962847956,427.4002522779111
20240728,9,55,681,2,585,32.72471411945207,54.89766432934611,497.37762155120186
20240728,327,55,286,15,619,66.57122105703884,86.33361051051374,466.0951684324474
20240728,732,55,779,19,964,114.98631294828265,67.60985826882961,781.4038287828878
20240728,668,55,868,7,901,115.20569977155989,129.42969416954946,656.3646060588907
20240728,45,55,87,1,539,61.414906039651676,59.72077011250985,417.8643238478385
20240728,506,55,391,19,540,33.59555912549335,40.44975757609327,465.9546832984134
20240728,741,55,707,14,515,29.146133895959903,54.46752506729457,431.38634103674553
20240728,841,55,281,5,555,68.3910796436519,32.92851191800402,453.6804084383441
20240728,99,55,22,1,979,107.23358054369425,108.67245868872105,763.0939607675847
20240728,381,55,962,5,654,74.0180541434015,77.60241832361628,502.37952753298225
20240728,826,55,584,17,451,40.2957447341838,23.3322485324663,387.3720067333499
20240728,772,55,539,9,156,16.195973541325394,22.69191184709038,117.11211461158422
20240728,729,55,34,4,494,11.971838996704445,70.5179132585663,411.51024774472927
20240728,304,55,654,9,788,105.2826385919459,107.55596357890126,575.1613978291529
20240728,391,55,649,4,551,75.18389647273276,66.25879624422689,409.55730728304036
