DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,64,1,111,15,879,51.62449172371472,117.72690464669026,709.6486036295951
20240728,284,1,642,2,156,23.054743198200786,11.778830044299493,121.16642675749972
20240728,321,1,474,5,858,60.575868312668995,85.78885804683614,711.6352736404949
20240728,226,1,911,17,938,84.32188302804339,110.89155838861697,742.7865585833397
20240728,607,1,30,20,410,25.174734840200024,43.175210603518856,341.65005455628113
20240728,401,1,931,7,434,16.247418142340962,30.734812387918105,387.0177694697409
20240728,13,1,32,6,195,11.206442588618769,19.833177778969628,163.96037963241162
20240728,344,1,412,11,418,28.54125432457463,60.985978823462105,328.47276685196323
20240728,220,1,743,10,356,41.695056448522585,23.108823178245704,291.1961203732317
20240728,60,1,135,18,331,26.044546891108602,44.292712237734165,260.6627408711572
20240728,607,1,663,13,281,21.963072540799292,31.566701795318213,227.4702256638825
20240728,641,1,283,9,479,70.24779180922312,24.858061742319524,383.8941464484574
20240728,377,1,374,11,410,48.17326533743089,60.37349481778264,301.4532398447865
20240728,198,1,722,15,932,103.23974650689192,84.07302470500193,744.6872287881062
20240728,978,1,513,11,850,24.48489045708946,90.62653076433872,734.8885787785719
20240728,244,1,943,12,879,57.97275256005784,46.642469395260136,774.384778044682
20240728,707,1,592,19,603,23.94804515978184,88.99399978892129,490.05795505129686
20240728,4,1,184,20,240,26.59400329650871,23.35310512798954,190.05289157550175
20240728,598,1,871,1,289,37.010754944343574,22.173315000423592,229.81593005523283
20240728,934,1,440,5,384,33.208801587506144,34.650138720972656,316.1410596915212
20240728,977,1,424,20,648,42.62553630569873,39.76646965219317,565.6079940421081
20240728,540,1,298,5,457,50.73361066085433,33.77545448538642,372.49093485375926
20240728,302,1,666,6,169,24.35412930635276,12.122203278535975,132.52366741511128
20240728,92,1,399,6,256,27.954697048399783,17.725574098869878,210.31972885273035
20240728,978,1,839,11,534,58.26667522631583,26.83389227370223,448.8994324999819
20240728,550,1,105,9,122,13.140236803729392,9.741327484700163,99.11843571157044
20240728,686,1,847,19,393,30.490144340269175,34.36824059852399,328.14161506120683
20240728,989,1,188,9,887,120.12177696261357,112.67917016233513,654.1990528750513
20240728,905,1,651,14,265,30.53288320149623,19.49085762203091,214.97625917647287
20240728,239,1,176,18,385,32.10182549865681,22.098808647562326,330.79936585378084
20240728,211,1,138,13,345,47.690372562867054,35.47183597386011,261.8377914632728
20240728,305,1,792,2,998,29.8669032396189,71.13605082562037,896.9970459347608
20240728,907,1,39,15,169,3.6968808139360494,19.638329478543284,145.66478970752067
20240728,410,1,427,12,709,60.95422031336758,84.8517665637224,563.1940131229101
20240728,109,1,531,20,419,12.614004760332946,29.682495054911765,376.7035001847553
20240728,405,1,523,15,689,91.85163814336664,88.01480240919084,509.1335594474425
20240728,653,1,316,6,723,18.521124708245473,49.23602764600926,655.2428476457453
20240728,395,1,39,10,177,25.074278275395425,22.337590870244366,129.5881308543602
20240728,153,1,769,18,802,111.61796103043883,46.34593846869714,644.036100500864
20240728,967,1,781,10,632,76.86356984938284,88.86635617389571,466.27007397672145
20240728,428,1,937,10,793,105.35279196956566,99.4285613396851,588.2186466907492
20240728,537,1,10,12,578,41.32409159563111,85.2453964416321,451.4305119627368
20240728,485,1,402,10,477,12.804387584319512,35.54245444066647,428.65315797501404
20240728,278,1,400,7,606,83.13412108351046,88.8015162513689,434.06436266512065
20240728,888,1,297,15,173,6.6349438426815555,14.809838161927143,151.5552179953913
20240728,793,1,221,6,269,18.275873242546254,18.322638960255055,232.40148779719868
20240728,824,1,54,16,233,16.47775741987518,14.452156004064808,202.07008657606002
20240728,435,1,753,4,265,9.671530324320821,17.992634720324844,237.33583495535433
20240728,953,1,359,9,224,12.38042408699671,23.364803733265138,188.25477217973815
20240728,977,1,944,14,962,20.36636615320654,109.15855510570024,832.4750787410933
20240728,771,1,715,2,213,13.284012797784207,24.439380208602895,175.27660699361292
20240728,450,1,488,4,228,14.875681108824724,23.95299965958095,189.17131923159434
20240728,191,1,840,4,450,30.23940308906196,58.865473465192544,360.8951234457455
20240728,232,1,508,1,451,53.87739553465224,46.734920020331785,350.38768444501596
20240728,376,1,717,3,594,22.795447610810704,85.52545812357867,485.6790942656106
20240728,555,1,512,19,837,87.85250488090371,102.06593077247354,647.0815643466228
20240728,815,1,839,14,568,68.70044789173177,41.07997209580083,458.2195800124674
20240728,47,1,60,7,647,45.3954739611901,56.9284677299439,544.676058308866
20240728,757,1,243,19,653,20.760628712058054,66.03488697425234,566.2044843136896
20240728,243,1,736,9,441,30.048825680097284,54.941610822974006,356.0095634969287
20240728,409,1,558,15,664,56.82875552063068,63.72746014138499,543.4437843379843
20240728,896,1,324,10,184,23.415330984328683,13.727681209149418,146.8569878065219
20240728,861,1,358,3,561,63.023102058382335,29.08990649471714,468.88699144690054
20240728,159,1,876,4,513,61.0648962106843,54.560572241863,397.3745315474527
20240728,448,1,612,13,738,71.87191826785984,71.09781663019515,595.030265101945
20240728,832,1,100,3,679,25.83357992404063,44.000807913829775,609.1656121621296
20240728,190,1,592,13,726,105.06313400041743,105.50699010218156,515.429875897401
20240728,870,1,167,1,908,117.8078651212484,45.98712694412887,744.2050079346227
20240728,32,1,65,14,904,56.193205846085725,66.0251769567338,781.7816171971805
20240728,558,1,70,12,519,62.76107211581212,34.836729235715104,421.4021986484728
20240728,516,1,389,7,309,36.993744411621485,29.79327662511487,242.21297896326365
20240728,812,1,516,8,686,68.93754916305822,99.69608516092032,517.3663656760215
20240728,813,1,332,14,682,15.718272315143112,85.60444928685895,580.677278397998
20240728,227,1,233,14,730,47.05808263747289,46.20107141367351,636.7408459488536
20240728,126,1,196,18,875,71.16813890301711,82.58675062735614,721.2451104696268
20240728,490,1,366,6,532,33.041605671806174,31.89066638090396,467.0677279472899
20240728,621,1,873,2,488,38.81045370319798,52.45342503680582,396.7361212599962
20240728,773,1,849,13,807,63.17289787600488,109.0040611749912,634.8230409490039
20240728,71,1,989,11,210,28.75821503828627,18.994017229333874,162.24776773237986
20240728,8,1,816,5,762,18.437919487827507,61.8828180027032,681.6792625094693
20240728,44,1,242,12,683,99.13497185136355,73.74237112646088,510.1226570221756
20240728,473,1,913,9,749,82.5592894472157,95.93647128153343,570.5042392712509
20240728,75,1,979,12,702,56.64171408460202,76.28856466453325,569.0697212508647
20240728,370,1,702,3,464,26.208354198368674,52.3956035184756,385.39604228315574
20240728,11,1,914,14,540,74.73339058644302,43.186481321146,422.080128092411
20240728,356,1,558,5,385,22.00861470631544,48.59932399271105,314.3920613009735
20240728,673,1,101,6,543,47.773489488210345,41.81249926352761,453.41401124826206
20240728,69,1,792,7,128,8.189770596430469,10.732691460272303,109.07753794329723
20240728,772,1,916,20,885,119.86067433565157,114.59987472660724,650.5394509377412
20240728,203,1,185,17,415,54.58807298379025,33.60408769585804,326.8078393203517
20240728,813,1,693,9,883,30.622938674773582,73.13851302067188,779.2385483045546
20240728,646,1,535,8,159,9.855467735128387,13.031943621849614,136.112588643022
20240728,572,1,695,6,434,23.629054267798296,35.97797763427756,374.39296809792415
20240728,434,1,837,4,325,30.06953762828387,20.25034794818683,274.6801144235293
20240728,181,1,76,2,324,47.756753004152465,20.391042083449143,255.8522049123984
20240728,85,1,531,13,436,49.311473443232984,23.761815499333856,362.9267110574332
20240728,411,1,47,16,857,90.64911773885055,58.17999756267903,708.1708846984704
20240728,115,1,235,9,955,20.04540839930082,73.14790465730381,861.8066869433953
20240728,516,1,678,16,946,36.05821957427999,60.34299078174446,849.5987896439756
20240728,283,1,195,9,921,131.73767799454157,104.73462723595686,684.5276947695015
20240728,192,1,265,5,528,38.691314307281885,62.12938305363901,427.1793026390791
20240728,797,1,453,18,221,22.639410259385915,16.328890446667657,182.03169929394642
20240728,763,1,730,20,224,12.964793760419184,21.934083457672745,189.1011227819081
20240728,352,1,681,9,157,12.962555594007156,14.036115903375212,130.00132850261764
20240728,946,1,784,11,536,31.03478197882108,31.44130453688608,473.52391348429285
20240728,834,1,312,15,177,11.298059467874689,19.1541165031276,146.5478240289977
20240728,149,1,349,7,117,9.187473439678016,14.437923976731,93.37460258359098
20240728,158,1,221,19,400,10.85312684296924,25.767059139791087,363.37981401723965
20240728,12,1,539,12,381,45.799487806485736,23.53925991862438,311.6612522748899
20240728,527,1,730,1,726,51.458089069896396,42.24288687145055,632.299024058653
20240728,959,1,307,6,687,103.02166040147254,101.73018698616946,482.248152612358
20240728,610,1,35,20,680,82.03406048023407,46.03827671347337,551.9276628062926
20240728,981,1,58,20,387,39.103001859349234,33.62357895596284,314.2734191846879
20240728,124,1,305,3,391,46.972081710423566,23.06417537575602,320.9637429138204
20240728,19,1,993,2,570,44.905268400363546,54.87063068773172,470.22410091190477
20240728,37,1,205,1,977,41.76846107107861,125.1780745432491,810.0534643856723
20240728,583,1,95,11,205,26.044230860738892,15.56263292327701,163.3931362159841
20240728,844,1,634,11,995,145.94855986557064,96.30753192144199,752.7439082129874
20240728,909,1,618,19,400,21.481057341591075,50.14783582145588,328.37110683695306
20240728,380,1,379,15,962,30.517243115504847,126.16123612191556,805.3215207625796
20240728,245,1,713,12,168,9.80358389638274,15.045164049012666,143.15125205460458
20240728,695,1,820,15,521,11.420254699562195,63.87723875612324,445.7025065443146
20240728,186,1,974,16,901,36.01886907099308,104.26787389847303,760.7132570305339
20240728,680,1,434,7,433,12.642500319576333,34.44731139809042,385.91018828233325
20240728,444,1,490,1,809,91.79731570035966,41.47361827131106,675.7290660283293
20240728,957,1,283,14,757,89.00086762759732,69.20585832006414,598.7932740523386
20240728,468,1,970,12,254,10.164291982040934,35.10920181085477,208.7265062071043
20240728,49,1,516,16,660,70.31869076129696,39.518825433129585,550.1624838055734
20240728,798,1,258,13,434,12.920934042457072,64.62895346318169,356.45011249436124
20240728,393,1,106,14,484,37.861017973572835,61.09212955141811,385.046852475009
20240728,373,1,376,6,144,2.9120543008722257,9.140342292839437,131.94760340628835
20240728,779,1,95,15,593,26.198044553733062,33.49346750914389,533.308487937123
20240728,353,1,723,10,337,39.10577682596672,24.608847687998598,273.2853754860347
20240728,548,1,556,6,836,58.83457363444508,115.41217263910464,661.7532537264503
20240728,496,1,685,6,512,49.65275621650957,38.70972406670007,423.6375197167904
20240728,783,1,817,12,399,25.52544973774091,24.754006172717407,348.7205440895417
20240728,966,1,535,2,357,43.66394346820745,28.78862842524942,284.5474281065431
20240728,582,1,230,14,973,111.07470245185016,92.15658377957877,769.768713768571
20240728,962,1,310,19,963,129.17873420535838,62.0659593451937,771.755306449448
20240728,479,1,664,10,827,61.91985224922712,115.48377879808855,649.5963689526843
20240728,187,1,400,16,674,55.22232590939527,63.400783404700675,555.3768906859041
20240728,947,1,812,5,662,30.256770095299476,85.76380174040658,545.979428164294
20240728,554,1,398,19,834,98.51484991877699,121.55087042707949,613.9342796541436
20240728,656,1,115,7,563,59.73903297640601,76.87253412731295,426.3884328962811
20240728,68,1,2,6,559,69.20068019894964,55.82848260788348,433.97083719316686
20240728,487,1,34,18,311,17.37409871540501,19.465916809220296,274.1599844753747
20240728,588,1,747,5,151,9.866291908567717,10.556181370241694,130.5775267211906
20240728,234,1,910,20,692,16.2109656641889,37.09847698913128,638.6905573466798
20240728,274,1,229,5,166,24.59483606221264,9.77234015014442,131.63282378764293
20240728,318,1,30,14,294,10.198980372437049,39.84239912815284,243.9586204994101
20240728,320,1,475,1,993,76.83306333221707,113.78632217010814,802.3806144976747
