DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,525,74,162,13,596,52.6122685204737,83.47707044177955,459.91066103774676
20240728,687,74,912,18,936,28.22133956183183,130.71277105115644,777.0658893870118
20240728,639,74,683,15,768,83.1747609191689,101.63702946599493,583.1882096148362
20240728,881,74,946,14,694,42.132050902321765,94.84274837691424,557.025200720764
20240728,44,74,808,9,442,28.19180839363463,37.83566879266146,375.9725228137039
20240728,728,74,845,11,509,52.609781251474416,29.741726248921044,426.6484924996046
20240728,568,74,635,15,194,10.127968810098222,11.94869926605866,171.9233319238431
20240728,105,74,292,10,945,33.26813691244631,64.2500579881803,847.4818050993733
20240728,182,74,685,5,119,5.727548047861725,15.449739072028006,97.82271288011027
20240728,480,74,926,5,191,14.521025221806665,17.224971074635768,159.25400370355757
20240728,502,74,293,19,283,20.813227155755264,29.689773602484195,232.49699924176053
20240728,495,74,142,7,251,29.882018004820196,27.03063723221565,194.08734476296416
20240728,751,74,450,10,312,24.602854255100958,30.402118998045403,256.9950267468536
20240728,195,74,73,6,800,27.432389366246422,71.47613487134956,701.091475762404
20240728,726,74,449,6,953,53.74328330509376,95.3330661801124,803.9236505147938
20240728,969,74,401,16,421,20.04750605683837,39.65075364195556,361.30174030120605
20240728,973,74,213,9,759,72.34866240976044,44.09362625969322,642.5577113305463
20240728,279,74,92,9,733,38.053892476208496,49.15839600368865,645.7877115201029
20240728,876,74,7,6,362,23.501939722234678,31.4975530052891,307.0005072724762
20240728,66,74,300,5,717,72.96146774558174,89.39419927221401,554.6443329822042
20240728,85,74,393,5,130,14.561334894570841,9.676940369245802,105.76172473618335
20240728,476,74,324,20,522,56.50316218310244,60.531463980469205,404.96537383642834
20240728,178,74,608,9,351,24.28824109096729,31.706762663309313,295.0049962457234
20240728,86,74,681,7,191,19.38204920394613,9.606558633324683,162.01139216272918
20240728,389,74,310,9,598,64.66720092725406,37.41950852187171,495.9132905508742
20240728,798,74,233,13,442,23.253231863274376,53.221160482903784,365.52560765382185
20240728,19,74,142,17,474,17.242098911098463,25.95453743270182,430.80336365619974
20240728,338,74,272,16,589,83.3604667245862,40.080444334172924,465.5590889412409
20240728,745,74,995,14,247,19.331764730564178,29.96215990113147,197.70607536830437
20240728,207,74,195,6,182,9.806361834105791,15.687958907568285,156.50567925832593
20240728,302,74,500,2,560,44.470897404179084,36.726293419020095,478.8028091768008
20240728,833,74,687,16,448,56.192396070510746,38.590714923415575,353.21688900607364
20240728,584,74,435,1,297,16.936976502572325,33.409740908880046,246.65328258854763
20240728,869,74,910,18,335,35.624633693572996,27.823512888757914,271.5518534176691
20240728,993,74,8,17,744,58.07066103090688,100.30224718867865,585.6270917804145
20240728,491,74,341,14,842,86.95095261502894,49.1723491150854,705.8766982698857
20240728,974,74,412,13,765,50.16442734103212,57.20877301281574,657.6267996461521
20240728,675,74,743,8,809,69.55823479508798,120.13730997247606,619.3044552324359
20240728,330,74,761,11,520,45.406165999014604,47.678101018942904,426.9157329820425
20240728,198,74,562,17,878,79.83033088180004,54.49076287374742,743.6789062444525
20240728,256,74,463,2,701,14.797647224331277,65.65615283748713,620.5461999381816
20240728,303,74,405,8,761,100.8039845932993,97.00031727404776,563.195698132653
20240728,459,74,756,18,412,32.06561348384555,27.896636424109552,352.0377500920449
20240728,202,74,485,7,509,37.553394982019604,59.531285944485944,411.91531907349446
20240728,707,74,923,13,122,3.6411058549852724,8.246787199746406,110.11210694526832
20240728,262,74,792,1,799,86.76425900066107,98.78194612452823,613.4537948748107
20240728,730,74,815,18,654,31.42970455350222,34.89372856113061,587.6765668853672
20240728,735,74,228,2,102,12.481932685690754,5.87319063056615,83.64487668374309
20240728,655,74,554,12,539,30.552273453321753,50.67716061451576,457.77056593216247
20240728,698,74,196,18,598,35.513442372285276,33.35485750036593,529.1317001273488
