DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
20240728,36,56,265,17,399,47.93682358368337,32.934017629270855,318.12915878704575
20240728,296,56,238,8,440,37.41142083260078,26.881244843452176,375.70733432394707
20240728,250,56,259,7,997,79.58377807175187,57.31840854284584,860.0978133854023
20240728,196,56,745,2,177,17.176816996094885,19.015915945036816,140.8072670588683
20240728,33,56,820,9,670,70.64191968350096,90.9644579604671,508.3936223560319
20240728,162,56,104,8,559,33.548048826925005,35.55067354517841,489.90127762789655
20240728,606,56,720,11,664,84.0869763065374,77.36575346828913,502.54727022517346
20240728,390,56,844,13,480,71.09106273752283,44.583422341888536,364.3255149205886
20240728,554,56,325,10,915,64.3980365941441,72.39034820019481,778.211615205661
20240728,844,56,249,15,488,14.78701548361636,65.79734483897406,407.41563967740956
20240728,257,56,127,5,779,83.20499106842048,109.55004340469264,586.2449655268869
20240728,974,56,134,16,130,16.844476988139114,13.657010357026456,99.49851265483443
20240728,519,56,102,7,457,24.76315195087274,27.69018904558232,404.54665900354496
20240728,880,56,434,16,841,92.72647145847975,98.87269283101472,649.4008357105056
20240728,164,56,588,6,230,31.397646523610476,30.95641653468501,167.64593694170452
20240728,340,56,473,15,329,18.253044336552936,49.260158200233306,261.48679746321375
20240728,79,56,708,1,543,67.24820993544265,30.0318837717827,445.7199062927747
20240728,621,56,667,15,519,28.243389653572525,38.01998026333698,452.7366300830905
20240728,125,56,399,19,963,122.41134623749615,59.48358484487634,781.1050689176275
20240728,985,56,878,10,261,14.471987833739076,15.73309182699188,230.79492033926905
20240728,420,56,485,12,444,51.2514856833544,59.72144285591011,333.0270714607355
20240728,623,56,453,17,593,20.930959087668374,54.80442701913232,517.2646138931993
20240728,371,56,636,1,404,12.857537389312903,33.17961515025768,357.96284746042943
20240728,472,56,714,8,614,16.023556823038277,78.00954964351764,519.9668935334441
20240728,817,56,810,3,853,76.5613771325777,63.82413833702689,712.6144845303954
20240728,422,56,432,3,288,8.36678213230413,15.139311915483644,264.49390595221223
20240728,374,56,723,20,295,32.17182186398841,28.817652232110156,234.01052590390142
20240728,652,56,306,17,297,7.584369609692992,42.49778342515292,246.9178469651541
20240728,21,56,469,12,117,17.065232638388647,12.349015899007203,87.58575146260415
20240728,264,56,142,20,474,44.971818610280586,57.69676617444159,371.33141521527784
20240728,44,56,162,12,419,26.3359208474843,41.315064936212906,351.3490142163028
20240728,367,56,188,8,508,45.32058865519067,33.485078061246085,429.19433328356325
20240728,798,56,214,20,767,30.40756992513121,85.50777617517555,651.0846538996932
20240728,728,56,695,16,140,4.711201524002621,19.778396755354905,115.51040172064248
20240728,38,56,908,8,546,32.68445672148708,56.02245543294799,457.2930878455649
